# energy s p d
9.267500000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.287499999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.307600000000000762e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.327600000000000335e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.347599999999999909e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.367599999999999483e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.387600000000000833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.407700000000000173e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.427699999999999747e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.447699999999999321e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.467700000000000671e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.487700000000000244e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.507799999999999585e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.527800000000000935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.547800000000000509e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.567800000000000082e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.587799999999999656e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.607900000000000773e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.627900000000000347e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.647899999999999920e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.667899999999999494e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.687900000000000844e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.708000000000000185e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.727999999999999758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.747999999999999332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.768000000000000682e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.788000000000000256e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.808099999999999596e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.828100000000000946e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.848100000000000520e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.868100000000000094e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.888099999999999667e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.908200000000000784e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.928200000000000358e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.948199999999999932e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.968200000000001282e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.988200000000000855e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000830000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002829999999999977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.004830000000000112e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.006830000000000069e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.008830000000000027e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010840000000000138e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012840000000000096e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.014840000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.016840000000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.018840000000000146e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020850000000000080e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.022850000000000037e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.024849999999999994e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.026850000000000129e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.028850000000000087e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030860000000000021e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.032859999999999978e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.034860000000000113e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.036860000000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.038860000000000028e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040870000000000140e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042870000000000097e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.044870000000000054e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.046870000000000012e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.048870000000000147e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050880000000000081e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.052880000000000038e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.054879999999999995e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.056880000000000130e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.058880000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060890000000000022e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.062889999999999979e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.064890000000000114e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.066890000000000072e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.068890000000000029e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070900000000000141e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072900000000000098e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.074900000000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.076900000000000013e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.078900000000000148e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.080910000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.082910000000000039e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.084909999999999997e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.086910000000000132e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.088910000000000089e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090920000000000023e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.092919999999999980e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.094920000000000115e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.096920000000000073e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.098920000000000030e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100930000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.102930000000000099e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.104930000000000057e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.106930000000000014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.108929999999999971e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110940000000000083e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.112940000000000040e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.114939999999999998e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.116940000000000133e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.118940000000000090e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120950000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.122949999999999982e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.124950000000000117e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.126950000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.128950000000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.130960000000000143e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.132960000000000100e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.134960000000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.136960000000000015e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.138959999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.140970000000000084e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.142970000000000041e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.144969999999999999e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.146970000000000134e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.148970000000000091e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150980000000000025e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.152979999999999983e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.154980000000000118e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.156980000000000075e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.158980000000000032e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160990000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.162990000000000101e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.164990000000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.166990000000000016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.168989999999999974e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.171000000000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.173000000000000043e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.175000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.177000000000000135e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.179000000000000092e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.181010000000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.183009999999999984e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.185010000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.187010000000000076e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.189010000000000034e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.191020000000000145e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.193020000000000103e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.195020000000000060e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
